货号,款号,库存,产品线,款式分类,主石重,主石颜色,主石净度,主石切工,主石,主石粒数,主石规格,主石形状,副石1,副石1粒数,副石1重,指圈,主成色,主成色重,成本价
1105003201,KLPW000385,返厂中,钻石饰品,吊坠,0.015,,,,钻石,3,,,,,0,,9K玫瑰金,2.18,416.2
1107028315,KLPW000385,返厂中,钻石饰品,吊坠,0.015,,,,钻石,3,,,,0,0,,9K玫瑰金,2.09,428.01
1203041038,KLPW000385,返厂中,钻石饰品,吊坠,0.015,,,,钻石,3,,,,0,0,,9K玫瑰金,2.05,462.5
1203041334,KLPW000385,返厂中,钻石饰品,吊坠,0.015,,,,钻石,3,,,,0,0,,9K玫瑰金,2.2,495.27
1208035825,KLPW000385,返厂中,钻石饰品,吊坠,0.015,,,,钻石,3,,,,0,0,,9K玫瑰金,2.017,943.11
1109016116,KLPW001774,返厂中,钻石饰品,吊坠,0.022,,,,钻石,1,,,,0,0,,9K白金,0.35,154
1212041969,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,18
1311069376,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069379,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069380,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069403,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069405,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069406,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069408,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069410,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069412,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069413,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069414,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069415,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069416,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069417,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069418,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069419,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1311069420,KLPW006633,返厂中,钻石饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,25
1102020556,KLPW009048,返厂中,其他饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,2.14,64.98
1102020558,KLPW009049,返厂中,其他饰品,吊坠,0,,,,锆石,1,,,,0,0,,S925,2.5,72
1112026130,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026140,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026154,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026235,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026280,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026295,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026322,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026369,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112026385,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1112033550,KLPW009202,返厂中,钻石饰品,吊坠,0,,,,钻石,0,,,,0,0,,S925,0,60
1104029919,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,60
1104029973,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,60
1104030852,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,,,,,,0,,S925,0,60
1105012810,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,60
1105012811,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,60
1105017530,KLPW010041,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,60
1112024384,KLPW010900,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024397,KLPW010900,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024402,KLPW010900,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024386,KLPW010901,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024388,KLPW010901,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024378,KLPW010904,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024400,KLPW010904,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024393,KLPW010906,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024385,KLPW010908,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024390,KLPW010908,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024380,KLPW010909,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024392,KLPW010909,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024383,KLPW010912,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024401,KLPW010912,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024394,KLPW010914,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024389,KLPW010915,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024396,KLPW010915,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024381,KLPW010919,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024395,KLPW010919,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024382,KLPW010922,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024387,KLPW010922,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024391,KLPW010923,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024398,KLPW010923,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024377,KLPW010982,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1112024379,KLPW010982,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1501429629,KLPW011495,返厂中,钻石饰品,吊坠,0.352,,,,,0,,,钻石,15,0.227,,18K白金,1.13,1226.73
1107010269,KLPW011634,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1107010278,KLPW011643,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1107010279,KLPW011643,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1107010280,KLPW011643,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1107010281,KLPW011643,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1107010282,KLPW011643,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,52.02
1201026440,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026443,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026445,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026447,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026448,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026449,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026450,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026451,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026452,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.87
1201026453,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026454,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026455,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026457,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026458,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026459,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026461,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026463,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026464,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026465,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026466,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026467,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026468,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026469,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026472,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026473,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026474,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026475,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026476,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026477,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026480,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026482,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,130.98
1201026484,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,118.32
1201026485,KLPW012768,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,118.32
1203032043,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203032044,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203032045,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203032047,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203032048,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203032049,KLPW012769,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,130.87
1203019317,KLPW012783,返厂中,其他饰品,吊坠,0,,,,茶晶,0,,,,0,0,,S925,0,202
1201026527,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026528,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026532,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026533,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026535,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026536,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026537,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026538,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026540,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026541,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026543,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026545,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026548,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026550,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026551,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026552,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026554,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026555,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026557,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026558,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026559,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026561,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026563,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026564,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026565,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026566,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026568,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026569,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026571,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026572,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026573,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026574,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026575,KLPW012787,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,99.91
1201026577,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026583,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026584,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026588,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026599,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026604,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026605,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026617,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026619,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026622,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026623,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026625,KLPW012796,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,139.96
1201026648,KLPW012808,返厂中,其他饰品,吊坠,0,,,,水晶,0,,,,0,0,,S925,0,148.94
1110003265,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003266,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003315,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003347,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003393,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003541,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003910,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110003961,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004037,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004073,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004087,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004094,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004095,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004096,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004106,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004110,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004139,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1110004140,KLPW014305,返厂中,其他饰品,手机链,0,,,,,0,,,,0,0,,无,0,29.87
1112024399,KLPW016261,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,31.31
1205051438,KLPW018407,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,23.69
1207005307,KLPW019694,返厂中,其他饰品,戒指,0,,,,,0,,,,0,0,16,S925,0,35
1.50329E+11,KLPW019753,返厂中,钻石饰品,吊坠,0.301,,,,钻石,1,0.301,,,,0,,18K白金,0.29,1323.68
1311051994,KLPW021751,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,PT950,0.1,31.35
1211024424,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.82,942.12
1211024426,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.92,972.49
1211024427,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.96,984.64
1211024428,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.99,993.75
1211024429,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.94,978.57
1211024430,KLPW022053,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,20,0.07,,18K白金,1.94,978.57
1211024431,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.36,820.97
1211024432,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.34,814.89
1211024433,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.33,811.86
1211024435,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.36,820.97
1211024436,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.29,799.71
1211024437,KLPW022057,返厂中,钻石饰品,吊坠,0.3,,,,,0,,,钻石,8,0.1,,18K白金,1.36,820.97
1.50332E+11,KLPW024095,返厂中,彩宝饰品,吊坠,0,,,,托帕石,0,,,,0,0,,S925,0,203
1308036359,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,0,,,,0,0,,9K黄金,0.3,133.03
1308036360,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036361,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036362,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036363,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036364,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036365,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036366,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036367,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036368,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036369,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036370,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036371,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036372,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036373,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036374,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036375,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036376,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036377,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036378,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036379,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036380,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036381,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1308036382,KLPW025136,返厂中,素金饰品,吊坠,0,,,,,,,,,,0,,9K黄金,0.3,133.03
1109010187,KLPW025593,返厂中,彩宝饰品,吊坠,3.7,,,,托帕石,6,,,钻石,62,2.97,,S925,2.417,242.65
1.50209E+11,KLPW026882,返厂中,彩宝饰品,吊坠,0,,,,葡萄石,0,,,,0,0,,S925,0,80.5
1.50408E+11,KLPW027124,返厂中,彩宝饰品,吊坠,0,,,,玉髓,0,,,,0,0,,S925,0,58
1411377321,KLPW027681,返厂中,钻石饰品,吊坠,0.2,,,,,,,,钻石,23,0.082,,18K白金,1.79,840.89
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1.50415E+11,KLPW027801,返厂中,彩宝饰品,吊坠,0,,,,锆石,0,,,,0,0,,S925,0,55
1204012575,KLPX011197,返厂中,彩宝饰品,吊坠,0,,,,翡翠,0,,,,0,0,,千足金,0,157.5
1202016840,KLPX017897,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S925,0,32
1207035537,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035538,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035539,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035540,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035541,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035542,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035544,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035547,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1207035549,KLPX019640,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,47.5
1208068201,KLPX020973,返厂中,翡翠饰品,吊坠,0,,,,,0,,,,0,0,,足金,0,160
1212008773,KLPX023156,返厂中,其他饰品,吊坠,0,,,,,0,,,,0,0,,S990,0,28.5
1212008779,KLPX023156,返厂中,其他饰品,吊坠,0,,,,,,,,,,0,,S990,0,28.5
1212008790,KLPX023156,返厂中,其他饰品,吊坠,0,,,,,,,,,,0,,S990,0,28.5
